id,adr,lat,long
2480,RN 90 PK 58- MONTGIROD,659323.0,4552903.0
2481,Avenue de Savoie - belle,648942.0,4550987.0
2482,Départementale 97,646716.0,4553735.0
2483,Avenue du 8 mai 1945,652967.0,4548648.0
2484,Lieu dit Montbrunal,634203.0,4532595.0
2485,D81,637575.0,4526760.0
2486,rd1006,632857.0,4531764.0
2487,"Lieu dit ""la rochette""",629026.0,4525980.0
2488,D1006,635074.0,4530261.0
2489,rue de Ramassot,634789.0,4527592.0
2490,Les grandes Seignères,645400.0,4520302.0
2491,d902,642204.0,4516205.0
2492,Lieu dit sous La Ravoire,646650.0,4521145.0
2493,chemin du prec,655732.0,4519574.0
2494,Avenue du mont cenis,635147.0,4527158.0
2495,383 rue du Mont Cenis,635094.0,4527198.0
2496,D906,638122.0,4526650.0
2497,rue de la chaudanniere,638938.0,4526189.0
2498,D1006,635407.0,4528692.0
2499,RD 1006 plaine St Nicola,696235.0,4520598.0
2500,"RD902, route du col de l",704579.0,4539216.0
2501,PK.69 - RD;902 ROUTE DU,704546.0,4539227.0
2502,rue de juin 1957,699274.0,4532116.0
2503,lieu dit Berion,703804.0,4536535.0
2504,RD 1006 - cours Aristide,667183.0,4520269.0
2505,24 place sommeiller,665953.0,4519405.0
2506,Route du chinaillon,645477.0,4597304.0
2507,D 12,632746.0,4586039.0
2508,1 Route du col de Bluffy,621219.0,4587327.0
2509,1245 route de Thônes,639607.0,4592133.0
2510,d16,622632.0,4589679.0
2511,D216,622073.0,4590325.0
2512,D16,622632.0,4589679.0
2513,D4,643794.0,4596452.0
2514,RD 909,645407.0,4587541.0
2515,2 route des aravis,632423.0,4588302.0
2516,route des Aravis,632852.0,4588696.0
2517,le revers,631904.0,4588500.0
2518,AVENUE DE PONTCHY,640631.0,4607267.0
2519,29 boulevard des Allobro,640729.0,4607605.0
2520,RD12,639465.0,4599954.0
2521,route de findrol,632004.0,4614749.0
2522,Route départementale 120,640007.0,4608632.0
2523,57 Avenue de GENEVE,640609.0,4607965.0
2524,1098 route de bonneville,645505.0,4605411.0
2525,D1205,636060.0,4610160.0
2526,route des granges,632775.0,4614955.0
2527,"D6, 627 route de BONNEVI",643005.0,4608195.0
2528,rue michel carquillat,639680.0,4600884.0
2529,RD 1205,646069.0,4607176.0
2530,296 avenue de la gare,641703.0,4607824.0
2531,100 rue pertuiset,640993.0,4607738.0
2532,lieu-dit les grassonnets,691646.0,4598218.0
2533,25 avenue des alpages,681546.0,4589715.0
2534,113 route des praz,687314.0,4593142.0
2535,route de passy,678468.0,4594527.0
2536,route des Moussoux,686060.0,4592106.0
2537,AVENUE DE LA PLAINE,636415.0,4606582.0
2538,D1203,635501.0,4607082.0
2539,faubourg ST martin,631350.0,4606700.0
2540,691 rue des celliers,635913.0,4607716.0
2541,rue Andrevetan,631111.0,4606607.0
2542,Route des gorges du born,637566.0,4604662.0
2543,D903,631328.0,4608938.0
2544,RD 1203,626726.0,4605164.0
2545,Boulevard du maquis des,630309.0,4607689.0
2546,RD12 ROUTE DES EVEAUX,637574.0,4604843.0
2547,RD 1206,616691.0,4615635.0
2548,intersection RD 37 / RD1,607351.0,4611870.0
2549,"878, route de Viry",609257.0,4609336.0
2550,RD1201,610400.0,4609725.0
2551,RD1206,608549.0,4614225.0
2552,24 route de Vovray,613364.0,4613485.0
2553,Avenue Marie Curie,614084.0,4612152.0
2554,RD 1206,609961.0,4614298.0
2555,AVENUE MARIE CURIE,612246.0,4613411.0
2556,D 1201 ROUTE D'ANNECY,609298.0,4612402.0
2557,Avenue de la gare,626663.0,4612887.0
2558,D 907,629302.0,4617950.0
2559,Route d'ANNEMASSE - D2,625628.0,4615008.0
2560,Route départementale 6,620089.0,4608173.0
2561,753 route des rosses,628832.0,4619961.0
2562,"D19, Route de l'Eculaz",628878.0,4613728.0
2563,"1432, route de la Vallée",637087.0,4616765.0
2564,Route des 3 lacs D 41a,621009.0,4615599.0
2565,route d'Annemasse,627033.0,4613888.0
2566,RD 9 - Route des vallées,632639.0,4615022.0
2567,route des trois lacs D41,619197.0,4615261.0
2568,Route d'Annemase,624444.0,4615861.0
2569,D 903,631373.0,4612316.0
2570,route de la vallée verte,637072.0,4617093.0
2571,RD9,633227.0,4615196.0
2572,238 rue de l'archet,632058.0,4623049.0
2573,Route de Moussy,627130.0,4609877.0
2574,"Lieu-dit ''Le Creux'', C",629404.0,4619065.0
2575,D 903 G,630668.0,4615015.0
2576,CD903,631751.0,4614717.0
2577,RD302,626173.0,4613085.0
2578,Route de Findrol,630434.0,4613253.0
2579,d1206,629402.0,4620815.0
2580,Route départementale 903,630323.0,4618367.0
2581,"CD 22, le Fontanil",666187.0,4633161.0
2582,CD 22 - lieu dit place,679273.0,4630092.0
2583,CD22,667065.0,4632315.0
2584,route de Pré-la-Joux,679515.0,4624092.0
2585,Route de Vonnes,691677.0,4623859.0
2586,D230,681845.0,4627982.0
2587,1694 Route du Linga,682986.0,4625631.0
2588,"Lieu dit ""Ville du Nant""",680711.0,4628861.0
2589,"RD228, lieu-dit Bassacha",679232.0,4621816.0
2590,"D12, chez soujon",644856.0,4622860.0
2591,Route Nationale 1005,667367.0,4640573.0
2592,rd 1005,672619.0,4640599.0
2593,rd 902 route des grande,654817.0,4634460.0
2594,Lieu dit les Petites Gra,663695.0,4636924.0
2595,D1005,667367.0,4640573.0
2596,RD 32 route de thonon,652424.0,4638358.0
2597,D11 - Route de Champange,655183.0,4637071.0
2598,route départementale D10,673445.0,4640504.0
2599,Route de Thonon,652289.0,4638306.0
2600,RD2089 THEIX,302049.0,4570556.0
2601,chemin prat,311511.0,4574029.0
2602,RD 2089 - Lieu dit Saulz,307028.0,4571419.0
2603,06 Rue Henri Dunant,310107.0,4572877.0
2604,16 route de Theix,301856.0,4571687.0
2605,RD 2089 Lieu dit Theix,301826.0,4570443.0
2606,route départementale 943,305038.0,4580520.0
2607,558 route des mauvaises,307768.0,4583400.0
2608,D941,304427.0,4578434.0
2609,D943,304639.0,4582769.0
2610,"D941, route de la baraqu",303899.0,4578225.0
2611,route de royat,301414.0,4576760.0
2612,D2,308228.0,4582650.0
2613,route de PONT DU CHATEAU,319409.0,4580851.0
2614,5 impasse des oeillets,323952.0,4576294.0
2615,PK 34 + 50 D1093,323688.0,4581161.0
2616,place croix blanche,324453.0,4579926.0
2617,departementale d2089,322139.0,4578827.0
2618,avenue de clermont-ferra,323052.0,4579498.0
2619,D54,323065.0,4584009.0
2620,RD978,297379.0,4552967.0
2621,D36,285478.0,4556077.0
2622,D978,,
2623,RD90,,
2624,D450,,
2625,39 route de Cébazat,309223.0,4584428.0
2626,route de Malauzat,308239.0,4584985.0
2627,"RN7, Les Drives",327300.0,4663049.0
2628,"RCEA, RN79",337737.0,4651088.0
2629,route de Saint Menoux,330455.0,4656231.0
2630,RD 226,339930.0,4669253.0
2631,Lieu dit les Pinsards,339095.0,4663605.0
2632,grand rue,320463.0,4664538.0
2633,RN 7 - PK 1,323294.0,4667626.0
2634,Pont de Bagneux,322901.0,4665895.0
2635,"RN7, PK20+800",337737.0,4651088.0
2636,stade communal,340159.0,4663688.0
2637,route de jaligny,362324.0,4643536.0
2638,RD15,374501.0,4653206.0
2639,les berlus - pk 27+500,365508.0,4653248.0
2640,RD 779 PR 51.000,389147.0,4647978.0
2641,174 rue nationale,368028.0,4652280.0
2642,RN 79,389026.0,4646093.0
2643,rue du port,368522.0,4651944.0
2644,PK 48,382873.0,4650499.0
2645,RN 79,369517.0,4653739.0
2646,route de moulins,392774.0,4647472.0
2647,RN79,392274.0,4645591.0
2648,86 route de digoin,396145.0,4647421.0
2649,D68,297490.0,4627244.0
2650,Les Gouttes Chavées,278342.0,4633428.0
2651,voie communale,285078.0,4632919.0
2652,RD68 PK39+500,295034.0,4641048.0
2653,Carrefour D37 D458,287174.0,4627925.0
2654,RD 46,301352.0,4631875.0
2655,chez daval,280978.0,4630764.0
2656,D159 PK003+350,282064.0,4631511.0
2657,les Guillaumets,290530.0,4627515.0
2658,Les Dagourets - D38,282889.0,4638315.0
2659,61 avenue Felix Mioche,285460.0,4640090.0
2660,Croisement D33 et D157,277721.0,4637989.0
2661,D4 Les Guillaumets,289682.0,4627292.0
2662,Le Copt,276029.0,4633080.0
2663,37 rue du commerce,295120.0,4631780.0
2664,lieu dit le souchet,360113.0,4616314.0
2665,départementale 121,353863.0,4607970.0
2666,D 177 PK 003+200,375261.0,4602744.0
2667,lieu-dit chez gade,364932.0,4614097.0
2668,MOULIN NEUF,367099.0,4601458.0
2669,lieu dit boitet,378777.0,4601130.0
2670,rue de martinière,366539.0,4607708.0
2671,lieu dit le grand domain,364714.0,4603608.0
2672,chemin du roussier,369917.0,4607893.0
2673,10 rue de la martinière,366307.0,4607537.0
2674,03 avenue de la Libérati,366742.0,4607174.0
2675,Lieu-dit GARNIER,364894.0,4605909.0
2676,lieu dit La barnodière,355270.0,4602880.0
2677,Les crépines,364678.0,4615802.0
2678,mourlot,364360.0,4619626.0
2679,Artivières,347166.0,4624918.0
2680,Place des droits de l'ho,340643.0,4631362.0
2681,Route Nationale 7,352042.0,4625709.0
2682,Route Nationale 7,337603.0,4635442.0
2683,12 Hameau des Cailloux,343472.0,4630461.0
2684,LIEU-DIT LA GASSE,336718.0,4636548.0
2685,"SANS, DEBUSSY ( AV. CLAU",258525.0,4631889.0
2686,rue Marx Dormoy,253832.0,4636126.0
2687,Martyrs (avenue des,256756.0,4633762.0
2688,"64, brd Prés. Allende",260888.0,4634590.0
2689,avenue Pierre Villon,258756.0,4635265.0
2690,CROIZAT ( RUE AMBROISE ),262309.0,4634561.0
2691,CONDORCET ( RUE ),260126.0,4634092.0
2692,PRESIDENT AURIOL AVENUE,258548.0,4633220.0
2693,SEMARD ( RUE PIERRE ),260381.0,4633276.0
2694,DE GAULLE ( AVENUE DU GE,261204.0,4635067.0
2695,BLUM ( AVENUE LEON ),257527.0,4633304.0
2696,CHATEAUGAY,257049.0,4637187.0
2697,BOULODROME ( RUE DU ),253839.0,4636476.0
2698,GUESDE ( AVENUE JULES ),258117.0,4633944.0
2699,CROIZAT ( RUE AMBROISE ),261970.0,4634526.0
2700,PICASSO ( RUE PABLO ),260394.0,4634600.0
2701,MARTYRS ( AVENUE DES ),256827.0,4633806.0
2702,MOULINS ( ROUTE DE ),263210.0,4633765.0
2703,LEROY ( RUE EUGENE ),251774.0,4635322.0
2704,MARTYRS ( AVENUE DES ),256493.0,4633929.0
2705,THOMAS ( AVENUE ALBERT ),258778.0,4635517.0
2706,GUESDE ( AVENUE JULES ),258002.0,4633911.0
2707,KENNEDY ( AVENUE JOHN ),260906.0,4633579.0
2708,DOMBASLE (RUE MATHIEU DE,332819.0,4656551.0
2709,BOURGES (RUE EDMOND),331870.0,4656062.0
2710,RN7 ECHANGEUR 46,338731.0,4655820.0
2711,LEDRU ROLLIN (BOULEVARD),332990.0,4656128.0
2712,LEDRU ROLLIN (BOULEVARD),332972.0,4656122.0
2713,COURTAIS (BOULEVARD DE),333530.0,4656160.0
2714,LYON (ROUTE DE),334097.0,4654657.0
2715,REGEMORTES (PONT),332115.0,4656105.0
2716,route de Clermont,166666.0,5026666.0
2717,RD 51,610853.0,4914393.0
2718,RD 643 PK 5+200 décroiss,606519.0,4913190.0
2719,16 rue du général de Gau,603275.0,4918683.0
2720,Route de Lorry,608853.0,4914317.0
2721,avenue gambetta,600296.0,4919169.0
2722,route de Plesnois,610823.0,4916051.0
2723,Départementale 603,600558.0,4912580.0
2724,RD11,600435.0,4915085.0
2725,13 rue de paris,609068.0,4910895.0
2726,rue des gravières,610685.0,4907468.0
2727,grand rue,607960.0,4906321.0
2728,D66,611621.0,4903133.0
2729,122 rue de metz,605984.0,4903488.0
2730,RD 66,610950.0,4903102.0
2731,route de fey,607075.0,4903755.0
2732,Voie romaine,614993.0,4919636.0
2733,Route de Maizières,616948.0,4921678.0
2734,,607395.0,4917812.0
2735,rue de la vallée,610077.0,4920478.0
2736,Rue de Saulny,611224.0,4916690.0
2737,rond-point D52 - avenue,615246.0,4921711.0
2738,"D953, route de METZ",616025.0,4920095.0
2739,Rue du Trou aux serpents,619207.0,4915167.0
2740,RUE DE LA TOUTOUTE,610597.0,4920790.0
2741,Parking AUCHAN,613842.0,4919617.0
2742,Rue du vieux moulin,612024.0,4921432.0
2743,place de la marjotée,612877.0,4922313.0
2744,35 Voie romaine,614825.0,4921052.0
2745,ZAC EUROMOSELLE,614684.0,4919254.0
2746,Route Nationale 33,670975.0,4917354.0
2747,RN 33,671402.0,4916632.0
2748,80 Rue de la gare,669272.0,4920179.0
2749,rue du Barrois,670809.0,4920096.0
2750,D603,649539.0,4909434.0
2751,D603,668314.0,4910985.0
2752,D910,660574.0,4903058.0
2753,rue du 03 juin,661559.0,4910838.0
2754,D19,653161.0,4907409.0
2755,RD 603 PK 50+100,658645.0,4913016.0
2756,rd 603,655461.0,4912373.0
2757,rue de tritteling,660091.0,4904983.0
2758,D20 Pk 32,663646.0,4904684.0
2759,"D603, PK 51+000",665201.0,4911653.0
2760,d603,646746.0,4910734.0
2761,D19 sortie d' ELVANGE,655292.0,4905853.0
2762,D31BIS - PK 9+200 - SENS,691992.0,4916168.0
2763,route de sarreguemines -,692322.0,4917609.0
2764,rue chatelaillon,700148.0,4917683.0
2765,RUE NATIONALE,686196.0,4916499.0
2766,11 rue principale,689576.0,4910166.0
2767,intersection rue du stad,687585.0,4912388.0
2768,RD910,684878.0,4911420.0
2769,8A rue principale,681598.0,4912842.0
2770,rue Saint-Roch,609138.0,4930841.0
2771,27 avenue jeanne d'arc,610287.0,4930486.0
2772,RD 653,610819.0,4931373.0
2773,1 bis rue de Budange,614901.0,4930075.0
2774,Rue des Ponts,616348.0,4926125.0
2775,rue de Metz,616249.0,4930118.0
2776,Rue de l'écluse,611528.0,4876239.0
2777,RD 657,610790.0,4877074.0
2778,1 place nationale,612272.0,4876011.0
2779,D657 (PR 25 + 400),613028.0,4878194.0
2780,sortie RN 57 - flavigny,617491.0,4857660.0
2781,D50B route de xeuilley,611915.0,4855545.0
2782,RD 115 - PK 14+900,614233.0,4861050.0
2783,D115B,616346.0,4860641.0
2784,104 Route de Vezelise,609555.0,4855459.0
2785,rue de l'emballage,343149.0,4612995.0
2786,"32, VICHY (AVENUE DE)",344413.0,4609982.0
2787,allée des ailes,341545.0,4613591.0
2788,"0, AILES (ALLEE DES)",341553.0,4613835.0
2789,route de Charmeil,339845.0,4613764.0
2790,GARE (PLACE DE LA),343001.0,4612668.0
2791,LERY (RUE DU),338234.0,4611001.0
2792,CAVY (RUE ADRIEN),340106.0,4611692.0
2793,FRANCE (AVENUE DE),342655.0,4611852.0
2794,AUBERGER (AVENUE FERNAND,341370.0,4611700.0
2795,WILSON (RUE DU PRESIDENT,342080.0,4612520.0
2796,CELESTINS (AVENUE DES),342974.0,4612459.0
2797,GANNAT (ROUTE DE),337488.0,4612874.0
2798,MUSSET (RUE ALFRED DE),340469.0,4610991.0
2799,LYON (AVENUE DE),343149.0,4612997.0
2800,AILES (ALLEE DES),341553.0,4613938.0
2801,BICENTENAIRE (BOULEVARD,344924.0,4614146.0
2802,GIRAUDOUX (RUE JEAN),346211.0,4613472.0
2803,FRANCE (AVENUE DE),342662.0,4611854.0
2804,WILSON (RUE DU PRESIDENT,342093.0,4612487.0
2805,SEIGLES (CHEMIN DES),348380.0,4614370.0
2806,LYAUTEY (RUE DU MARECHAL,343548.0,4611842.0
2807,JOFFRE (RUE DU MARECHAL),342934.0,4612293.0
2808,JAURES (RUE JEAN),342323.0,4613361.0
2809,COTE SAINT AMAND (RUE DE,343859.0,4611799.0
2810,AILES (ALLEE DES),341476.0,4614544.0
2811,LAFAYE (RUE FERNAND et A,344700.0,4612400.0
2812,KENNEDY (BOULEVARD DU PR,342270.0,4611957.0
2813,AUBERGER (AVENUE FERNAND,341195.0,4611490.0
2814,HUIT MAI 1945 (BOULEVARD,343863.0,4612885.0
2815,PARIS (ROUTE DE),345626.0,4613828.0
2816,AILES (ALLEE DES),341541.0,4614078.0
2817,CLEMENCEAU (RUE GEORGES),342232.0,4612325.0
2818,ETATS-UNIS (BOULEVARD DE,341812.0,4612172.0
2819,JAURES (RUE JEAN),342536.0,4612631.0
2820,AILES (ALLEE DES),341464.0,4614540.0
2821,JAURES (RUE JEAN),342355.0,4613044.0
2822,RD 400 PK 74.720,664730.0,4857395.0
2823,nationale 4,644326.0,4860079.0
2824,route départementale 23,651052.0,4872160.0
2825,intersection RD 993 (rue,694641.0,4858192.0
2826,RN 59 - PK 19+800,669453.0,4849765.0
2827,11 rue de liverdun,598354.0,4873630.0
2828,rue de la mairie,593642.0,4880844.0
2829,route de pompey,608387.0,4875481.0
2830,RD907,592144.0,4882275.0
2831,voie communale - grande,589055.0,4881706.0
2832,rd90b - PK3+816,605396.0,4877383.0
2833,route de FROUARD,608390.0,4875082.0
2834,rue sous vignal - RD191,603713.0,4875885.0
2835,rue Milaville,518038.0,4890907.0
2836,départementale 994 pk 22,506464.0,4879054.0
2837,Croisement axes D116 / D,520612.0,4884550.0
2838,carrefour RD 116 et RD 1,520703.0,4884475.0
2839,Chemin de la vieille cot,495818.0,4879262.0
2840,Gironville sous les cote,567323.0,4879792.0
2841,RD 908 PK 54+50,569637.0,4876597.0
2842,D947,533886.0,4952667.0
2843,D110D,535575.0,4952201.0
2844,Rue du Moulin - D69,536151.0,4944309.0
2845,06 grande rue,547755.0,4927592.0
2846,D947,532626.0,4952272.0
2847,Rue Ernest Mabille,536765.0,4951667.0
2848,RD 118,540325.0,4951106.0
2849,D643,534060.0,4957806.0
2850,33 rue du saut le cerf,647606.0,4819710.0
2851,RD 46 PK 022.800,650210.0,4821421.0
2852,route de Darney,638719.0,4817203.0
2853,62 rue d'Alsace,652758.0,4820097.0
2854,845 Rue de la gare,636303.0,4819329.0
2855,"RN.57, PK.32.800",648459.0,4817931.0
2856,7 rue de la Ménère,638037.0,4819706.0
2857,"RD 51, PK 07+056",637796.0,4813129.0
2858,avenue des Terres Saint,647588.0,4819259.0
2859,RD11,648520.0,4818843.0
2860,Rue Abel Ferry,672274.0,4820319.0
2861,route de la Rosière,676507.0,4818131.0
2862,RD11,665893.0,4813859.0
2863,D11,663817.0,4814093.0
2864,RD11,655614.0,4815326.0
2865,RD 159 B,658684.0,4812563.0
2866,Rue du Coq de Bruyères,673734.0,4819220.0
2867,D30,670875.0,4813333.0
2868,RD11,664821.0,4814023.0
2869,RD420 - Lieu-dit MAILLEF,679104.0,4825512.0
2870,D420,682216.0,4826921.0
2871,62 GRAND RUE,659247.0,4816412.0
2872,PK 04+500 - RN 57,627165.0,4836989.0
2873,Intersection RD 157 / ru,629511.0,4836924.0
2874,RD 157 - rue Claude Barr,630662.0,4835821.0
2875,Voie Verte,635569.0,4834825.0
2876,RD 28 - PK 25+300,627865.0,4835138.0
2877,D414,658636.0,4841119.0
2878,route des vignes,658487.0,4836615.0
2879,RD 46 rue d'épinal,660582.0,4830579.0
2880,76 vieux chemin de bru,665519.0,4834877.0
2881,D46,657837.0,4828788.0
2882,RD 32. PR 18+900,652212.0,4835013.0
2883,AVENUE DU GENERAL DE GAU,569291.0,4835079.0
2884,1 rue Pierre de Couberti,583877.0,4830071.0
2885,D74 PK 005+000,566793.0,4831516.0
2886,RD 166 PK 19.00,586353.0,4829534.0
2887,rue de Lorraine,583799.0,4830104.0
2888,D164 PN 8,572178.0,4831012.0
2889,AVENUE DU GENERAL DE GAU,569280.0,4835272.0
2890,D674 PK 33.400,585401.0,4848724.0
2891,intersection RD14 / RD 1,585453.0,4827944.0
2892,D164 route de Neufchâtea,570635.0,4832638.0
2893,D166,571650.0,4835303.0
2894,D13,589522.0,4828084.0
2895,route de VILLOUXEL,557590.0,4832376.0
2896,RD 166,575413.0,4833314.0
2897,D 166 PK 023.500,591366.0,4830197.0
2898,Rue du Béatisé,577867.0,4831121.0
2899,Avenue Charles De Gaulle,569280.0,4835177.0
2900,face au 11 rue du quator,673423.0,4808684.0
2901,Départementale 417 - PK,683713.0,4807339.0
2902,place albert ferry,687504.0,4806967.0
2903,rue du levant,688030.0,4807399.0
2904,intersection D69 et chem,685196.0,4806400.0
2905,D 486 pk 032.500,686521.0,4805121.0
2906,RUE DE LA FORET,758486.0,4833777.0
2907,PR 25,762290.0,4839135.0
2908,Rue de la Dordogne,770515.0,4831687.0
2909,,761085.0,4836517.0
2910,Chemin forestier,753235.0,4833442.0
2911,D124,762921.0,4837172.0
2912,CD 206 PK 5+625,756067.0,4838281.0
2913,rue Rohan,759788.0,4837172.0
2914,,753235.0,4833442.0
2915,rue de Strasbourg,759204.0,4837147.0
2916,RD 468,771874.0,4845582.0
2917,rue des fusiliers marins,772947.0,4847982.0
2918,24 rue de la première di,771556.0,4848792.0
2919,,768733.0,4849654.0
2920,5 rue de la lorraine,766982.0,4842507.0
2921,D468 - ROUTE DE STRASBOU,768304.0,4835729.0
2922,rue du calvaire,765991.0,4842815.0
2923,rd426,772277.0,4840272.0
2924,RD206,757468.0,4839933.0
2925,Route départementale 207,753299.0,4848922.0
2926,08 Grand  Rue,756875.0,4847585.0
2927,,744531.0,4844430.0
2928,D109,744935.0,4845169.0
2929,RUE  PRINCIPALE,748299.0,4843292.0
2930,avenue du tertre,749615.0,4846417.0
2931,5 rue marcel KLEIN,749300.0,4846473.0
2932,,748773.0,4845200.0
2933,RD 426,758302.0,4844656.0
2934,2 Rue de Paris,756542.0,4847619.0
2935,RUE DE SÉLESTAT,748436.0,4846143.0
2936,RD206,753964.0,4841506.0
2937,RD30/RD60,771430.0,4872465.0
2938,D 30,767971.0,4871232.0
2939,7 RUE DE LA BERGERIE,772771.0,4881999.0
2940,D227,767587.0,4883445.0
2941,,771922.0,4877866.0
2942,RD 263,774267.0,4877245.0
2943,D30,766609.0,4870824.0
2944,98 rue du général de Gau,772665.0,4882317.0
2945,47 rue  principale,791118.0,4880285.0
2946,1 rue de Strasbourg,784837.0,4875309.0
2947,RUE DE MARIENTHAL,783612.0,4877127.0
2948,71 rue principale,781252.0,4874253.0
2949,4 rue du général Rampont,785910.0,4876824.0
2950,Intersection rue de Hagu,784453.0,4877589.0
2951,D1420,747461.0,4851853.0
2952,"24, rue des trois pics",746040.0,4852891.0
2953,Départementale 217,743613.0,4853764.0
2954,10 allée jean pierre car,749141.0,4853906.0
2955,D93,756646.0,4855709.0
2956,RD1420,737792.0,4852790.0
2957,PISTE CYCLABLE ERGERSHEI,753510.0,4857594.0
2958,RD1422,751477.0,4853322.0
2959,D45,753731.0,4857281.0
2960,13 GRAND RUE,740617.0,4854859.0
2961,Piste cyclable,743762.0,4853756.0
2962,D422,750789.0,4855040.0
2963,rue henri meck,749117.0,4853373.0
2964,D147,756665.0,4851821.0
2965,26 rue de la gare,756764.0,4852931.0
2966,RD30,752709.0,4857267.0
2967,RN422,749811.0,4852418.0
2968,rue de la source,745656.0,4854286.0
2969,70 rue du général de gau,746758.0,4849598.0
2970,Route de Klingenthal,742066.0,4846589.0
2971,RD 1004,753159.0,4861432.0
2972,Départementale 224 PK 10,730529.0,4862090.0
2973,PK24 + 150,730529.0,4862090.0
2974,D218,731415.0,4863788.0
2975,RD 1004,744362.0,4864420.0
2976,PR 2 - RD 143,736891.0,4864037.0
2977,D118,746026.0,4857742.0
2978,RD 1004 - rond point zon,743188.0,4865077.0
2979,D 75,741458.0,4858272.0
2980,21 rue du général de Gau,745191.0,4863794.0
2981,CD 301,781532.0,4866256.0
2982,rue Jean Monnet,768889.0,4858962.0
2983,RD451,763844.0,4859548.0
2984,D63,766545.0,4857287.0
2985,Rue du Gal Koenig / Rue,742118.0,4838793.0
2986,32 rue du maréchal Foch,742417.0,4832596.0
2987,route du hohwald,740186.0,4839571.0
2988,RD 203,741487.0,4834520.0
2989,D  35,743940.0,4837752.0
2990,RD 425,744297.0,4839453.0
2991,27 rue de la Vallée St U,739976.0,4841152.0
2992,2 route du vin,743288.0,4836351.0
2993,31-33 rue des alliées,746575.0,4835884.0
2994,RD 1422,745856.0,4830935.0
2995,CD35,742507.0,4836646.0
2996,rue des juifs,794608.0,4903887.0
2997,CD 263,788957.0,4892920.0
2998,310 rue principale,805420.0,4898410.0
