id,adr,lat,long
111189,QUAI DES GRANDS AUGUSTIN,234317.0,4885430.0
111190,BOULEVARD SAINT GERMAIN,233323.0,4885380.0
111191,AVENUE DE L OBSERVA,233671.0,4883970.0
111192,BOULEVARD DU MONTPARNASS,233121.0,4884150.0
111193,"155 BIS, RUE DE RENNES",232509.0,4884510.0
111194,"84 BIS, BOULEVARD SAINT",233818.0,4884250.0
111195,"23, QUAI DE CONTI",233753.0,4885760.0
111196,"25, RUE DE VAUGIRARD",233164.0,4884840.0
111197,"31, RUE SAINT PLACIDE",232537.0,4884900.0
111198,"9, QUAI MALAQUAIS",233536.0,4885770.0
111199,"113, BOULEVARD SAINT GER",233833.0,4885260.0
111200,"102, RUE DE VAUGIRARD",232362.0,4884610.0
111201,"97, BOULEVARD DU MONTPAR",232834.0,4884240.0
111202,"25, RUE DE L ANCIENNE CO",233881.0,4885250.0
111203,"9BIS, BOULEVARD DU MONTP",231784.0,4884610.0
111204,"147, BOULEVARD DU MONTPA",233336.0,4884080.0
111205,"41, RUE GAY LUSSAC",234286.0,4884260.0
111206,"48, BOULEVARD RASPAIL",232714.0,4885070.0
111207,"84, RUE DE VAUGIRARD",232791.0,4884730.0
111208,"87, BOULEVARD DU MONTPAR",232635.0,4884310.0
111209,"175, BOULEVARD SAINT GER",233044.0,4885450.0
111210,"23, QUAI DE CONTI",233753.0,4885760.0
111211,"129, BOULEVARD RASPAIL",232897.0,4884450.0
111212,"/, PLACE DU DIX HUIT JUI",232458.0,4884360.0
111213,"66, BOULEVARD SAINT MICH",233896.0,4884390.0
111214,"103, BOULEVARD DU MONTPA",232960.0,4884200.0
111215,"., BOULEVARD RASPAIL",232774.0,4884800.0
111216,"1, QUAI DES GRANDS AUGUS",234427.0,4885380.0
111217,"51, QUAI DES GRANDS AUGU",234155.0,4885530.0
111218,"85, BOULEVARD DU MONTPAR",232960.0,4884200.0
111219,"21, QUAI DES GRANDS AUGU",234317.0,4885430.0
111220,QUAI BRANLY,229629.0,4886120.0
111221,"66, RUE DU BAC",232525.0,4885560.0
111222,PONT DE LA CONCORDE,231947.0,4886320.0
111223,"36, RUE SAINT DOMINIQUE",231479.0,4886000.0
111224,"103, AVENUE DE LA BOURDO",230370.0,4885540.0
111225,"33, AVENUE DE LA MOTTE P",230663.0,4885500.0
111226,"77 BIS, RUE DE GRENELLE",232339.0,4885570.0
111227,"48, RUE SAINT DOMINIQUE",231015.0,4885990.0
111228,RUE DE L UNIVERSITE,231260.0,4886110.0
111229,"23, AVENUE DUQUESNE",230855.0,4885270.0
111230,"262, BOULEVARD SAINT GER",232263.0,4885900.0
111231,"87, RUE DE GRENELLE",232180.0,4885630.0
111232,RUE SAINT DOMINIQUE,230239.0,4885850.0
111233,"1 BIS, AVENUE DE VILLARS",231298.0,4885330.0
111234,BOULEVARD SAINT GERMAIN,232383.0,4885770.0
111235,"57, BOULEVARD DES INVALI",231576.0,4884830.0
111236,AVENUE DU MARECHAL GALLI,231318.0,4886110.0
111237,"42, RUE DU BAC",232710.0,4885670.0
111238,"30, RUE DE BOURGOGNE",231766.0,4885810.0
111239,"36, BOULEVARD DES INVALI",231465.0,4885020.0
111240,QUAI BRANLY,229553.0,4886060.0
111241,"252, BOULEVARD SAINT GER",232347.0,4885810.0
111242,AVENUE DU MARECHAL GALLI,231318.0,4886110.0
111243,RUE DUROC,231333.0,4884770.0
111244,"18, RUE BUFFON",235909.0,4884200.0
111245,"05, RUE DE L UNIVERSITE",233087.0,4885660.0
111246,"129, RUE DE GRENELLE",231294.0,4885860.0
111247,QUAI D ORSAY,231902.0,4886270.0
111248,"5, RUE VANEAU",231963.0,4885420.0
111249,"19, AVENUE DE SUFFREN",229349.0,4885590.0
111250,AVENUE DUQUESNE,230628.0,4885420.0
111251,AVENUE DE BRETEUIL,231252.0,4885160.0
111252,"37, QUAI D ORSAY",231689.0,4886290.0
111253,"33, QUAI D ORSAY",231867.0,4886270.0
111254,QUAI BRANLY,229734.0,4886160.0
111255,AVENUE DE SUFFREN,230371.0,4884940.0
111256,", QUAI D ORSAY",231061.0,4886260.0
111257,AVENUE DUQUESNE,230855.0,4885270.0
111258,PLACE DE LA RESISTANCE,230151.0,4886240.0
111259,"63, AVENUE DE SUFFREN",229928.0,4885220.0
111260,"2, RUE VELPEAU",232499.0,4885130.0
111261,QUAI D ORSAY,230201.0,4886240.0
111262,"23, AVENUE DE LA BOURDON",230301.0,4885580.0
111263,"01, RUE PAUL ET JEAN LER",231207.0,4886220.0
111264,QUAI D ORSAY,231342.0,4886290.0
111265,QUAI ANATOLE FRANCE,231902.0,4886270.0
111266,"14, AVENUE DE LOWENDAL",230855.0,4885270.0
111267,PONT DE LA CONCORDE,231999.0,4886400.0
111268,"278, BOULEVARD SAINT GER",232095.0,4886080.0
111269,"FACE 147, RUE DE SEVRES",231533.0,4884640.0
111270,"27, QUAI VOLTAIRE",233019.0,4885930.0
111271,AVENUE DU MARECHAL GALLI,231305.0,4886000.0
111272,"78, RUE DE LOURMEL",228554.0,4884220.0
111273,PLACE JOFFRE,230405.0,4885330.0
111274,"141, RUE SAINT DOMINIQUE",230144.0,4885810.0
111275,PONT D IENA,229328.0,4885900.0
111276,AVENUE DU MARECHAL GALLI,231305.0,4886000.0
111277,"36, BOULEVARD DES INVALI",231465.0,4885020.0
111278,AVENUE DU MARECHAL GALLI,231330.0,4886190.0
111279,AVENUE GUSTAVE EIFFEL,229516.0,4885780.0
111280,"228, BOULEVARD SAINT GER",232683.0,4885560.0
111281,AVENUE DU MARECHAL GALLI,231312.0,4886050.0
111282,"71, QUAI D ORSAY",230571.0,4886230.0
111283,"46, BOULEVARD DES INVALI",231510.0,4884940.0
111284,"130, RUE DU BAC",232352.0,4885170.0
111285,"204, RUE DE GRENELLE",230390.0,4885690.0
111286,"49, RUE DE SEVRES",232525.0,4885070.0
111287,"46, BOULEVARD DES INVALI",231657.0,4884680.0
111288,QUAI BRANLY,229328.0,4885900.0
111289,"24, RUE VALADON",230587.0,4885650.0
111290,"25, AVENUE DE SUFFREN",229403.0,4885560.0
111291,"47 BIS, AVENUE BOSQUET",230429.0,4885710.0
111292,BOULEVARD DE LA TOUR MAU,231036.0,4886240.0
111293,"25, BOULEVARD DE LA TOUR",231015.0,4885990.0
111294,"344, RUE DE GRENELLE",231519.0,4885800.0
111295,"20, AVENUE RAPP",230066.0,4885930.0
111296,QUAI BRANLY,229766.0,4886160.0
111297,"98, RUE DE SEVRES",231423.0,4884610.0
111298,BOULEVARD SAINT GERMAIN,232311.0,4885850.0
111299,"61, AVENUE DE SEGUR",230721.0,4884900.0
111300,"1, AVENUE DE VILLARS",231314.0,4885300.0
111301,"72, RUE DE VARENNE",231993.0,4885500.0
111302,"10, BOULEVARD DES INVALI",231451.0,4885180.0
111303,"60, AVENUE DE LA BOURDON",230301.0,4885580.0
111304,"15, QUAI BRANLY",229959.0,4886210.0
111305,"68, AVENUE DE SUFFREN",229853.0,4885270.0
111306,"12, RUE PAUL ET JEAN LER",231238.0,4886210.0
111307,"59, QUAI BRANLY",229553.0,4886060.0
111308,"246, BOULEVARD SAINT GER",232460.0,4885700.0
111309,"65, QUAI BRANLY",229553.0,4886060.0
111310,QUAI BRANLY,229328.0,4885900.0
111311,"10, AVENUE BOSQUET",230251.0,4886080.0
111312,", AVENUE DE LA BOURDONNA",230301.0,4885580.0
111313,"59, QUAI BRANLY",229553.0,4886060.0
111314,PLACE JACQUES RUEFF,229733.0,4885590.0
111315,BOULEVARD DES INVALIDES,231501.0,4885620.0
111316,RUE DU BAC,232914.0,4885940.0
111317,RUE DE SEVRES,232717.0,4885160.0
111318,QUAI D ORSAY,231615.0,4886290.0
111319,RUE DE GRENELLE,231456.0,4885810.0
111320,"67, AVENUE DE BRETEUIL",231207.0,4884790.0
111321,"14, RUE DU CHAMP DE MARS",230532.0,4885630.0
111322,"17, BOULEVARD DES INVALI",231501.0,4885620.0
111323,"12, AVENUE DE LA BOURDON",229758.0,4885930.0
111324,"188, RUE DE GRENELLE",230593.0,4885770.0
111325,"/, AVENUE DU MARECHAL GA",231342.0,4886290.0
111326,"38 BIS, RUE DE SEVRES",232337.0,4884990.0
111327,"07, PONT DU CARROUSEL",233243.0,4885850.0
111328,"68, AVENUE DE LA BOURDON",230370.0,4885540.0
111329,"60, AVENUE DE LA BOURDON",230301.0,4885580.0
111330,"1, AVENUE DE LA MOTTE PI",230990.0,4885720.0
111331,QUAI BRANLY,229328.0,4885900.0
111332,BOULEVARD SAINT GERMAIN,233044.0,4885450.0
111333,QUAI VOLTAIRE,233243.0,4885850.0
111334,"89, QUAI D ORSAY",230266.0,4886220.0
111335,"11, QUAI BRANLY",229999.0,4886210.0
111336,"35, AVENUE DE LA MOTTE P",230650.0,4885490.0
111337,"37, QUAI D ORSAY",231519.0,4886290.0
111338,"41, QUAI D ORSAY",231038.0,4886250.0
111339,"73, AVENUE DE SEGUR",230610.0,4884790.0
111340,QUAI BRANLY,229328.0,4885900.0
111341,"2, RUE DE SOLFERINO",232417.0,4886110.0
111342,AVENUE DUQUESNE,230628.0,4885420.0
111343,PLACE JOFFRE,230477.0,4885380.0
111344,"78, RUE DE SEVRES",231817.0,4884740.0
111345,"88, BOULEVARD DE LA TOUR",230967.0,4885500.0
111346,"5, AVENUE DUQUESNE",230727.0,4885350.0
111347,"149, RUE DE L UNIVERSITE",230548.0,4886110.0
111348,BOULEVARD SAINT GERMAIN,232058.0,4886120.0
111349,"1, AVENUE DE SUFFREN",229103.0,4885750.0
111350,"4, AVENUE DE LOWENDAL",230946.0,4885330.0
111351,PONT DE LA CONCORDE,231946.0,4886320.0
111352,QUAI ANATOLE FRANCE,231902.0,4886270.0
111353,"35, AVENUE DE SUFFREN",229553.0,4885460.0
111354,"8 BIS, RUE DE SOLFERINO",232331.0,4886000.0
111355,AVENUE DE TOURVILLE,231139.0,4885390.0
111356,"250, BOULEVARD SAINT GER",232403.0,4885750.0
111357,PLACE DE FONTENOY,230679.0,4885040.0
111358,QUAI D ORSAY,231342.0,4886290.0
111359,"33, RUE DU BAC",232760.0,4885720.0
111360,"58, BOULEVARD DE LA TOUR",231000.0,4885810.0
111361,", QUAI DES GRANDS AUGUST",234044.0,4885610.0
111362,AVENUE JOSEPH BOUVARD,229611.0,4885500.0
111363,QUAI D ORSAY,231342.0,4886290.0
111364,"3, PLACE DU PRESIDENT MI",231388.0,4885030.0
111365,"111, BOULEVARD DE GRENEL",229777.0,4884900.0
111366,"11, RUE DE LUYNES",232598.0,4885480.0
111367,"23, QUAI ANATOLE FRANCE",232186.0,4886180.0
111368,"80, RUE DE SEVRES",231794.0,4884730.0
111369,QUAI D ORSAY,231163.0,4886280.0
111370,QUAI D ORSAY,231163.0,4886280.0
111371,"42, RUE DU BAC",232710.0,4885670.0
111372,"28, AVENUE DE LA BOURDON",229854.0,4885870.0
111373,"10, AVENUE DE LA MOTTE P",230924.0,4885680.0
111374,QUAI VOLTAIRE,233019.0,4885930.0
111375,"197, RUE DE TOLBIAC",234960.0,4882580.0
111376,AVENUE DUQUESNE,230855.0,4885270.0
111377,"11 BIS, BOULEVARD RASPAI",232611.0,4885430.0
111378,"27, AVENUE DE LA MOTTE P",230698.0,4885530.0
111379,"FACE AU 14, AVENUE DE VI",231383.0,4885180.0
111380,PLACE DENYS COCHIN,230977.0,4885350.0
111381,QUAI BRANLY,231162.0,4886240.0
111382,BOULEVARD DE LA TOUR MAU,231000.0,4885810.0
111383,AVENUE DE SUFFREN,229711.0,4885360.0
111384,RUE DE VERNEUIL,232928.0,4885790.0
111385,QUAI D ORSAY,230934.0,4886250.0
111386,QUAI BRANLY,229328.0,4885900.0
111387,"80, RUE DE SEVRES",231817.0,4884740.0
111388,"21, RUE DE BABYLONE",232236.0,4885170.0
111389,"12, AVENUE BOSQUET",230273.0,4886030.0
111390,"35, BOULEVARD DES INVALI",231451.0,4885180.0
111391,RUE D ESTREES,231383.0,4885180.0
111392,"/, PLACE DE LA RESISTANC",230201.0,4886240.0
111393,"11, AVENUE DE TOURVILLE",230953.0,4885400.0
111394,PONT D IENA,229115.0,4886040.0
111395,QUAI D ORSAY,231902.0,4886270.0
111396,"13, BOULEVARD DES INVALI",231506.0,4885660.0
111397,RUE DE GRENELLE,231365.0,4885840.0
111398,"15, RUE SAINT DOMINIQUE",232187.0,4885850.0
111399,"258, BOULEVARD SAINT GER",232311.0,4885850.0
111400,BOULEVARD DES INVALIDES,231623.0,4884740.0
111401,QUAI BRANLY,229553.0,4886060.0
111402,"101, RUE SAINT DOMINIQUE",230628.0,4885950.0
111403,PONT DE GRENELLE,228066.0,4884990.0
111404,AVENUE JOSEPH BOUVARD,230001.0,4885770.0
111405,", QUAI D ORSAY",231902.0,4886270.0
111406,BOULEVARD DE LA TOUR MAU,231000.0,4885810.0
111407,"37, QUAI D ORSAY",231583.0,4886290.0
111408,"49, BOULEVARD DES BATIGN",231881.0,4888170.0
111409,PLACE DE BEYROUTH,229922.0,4886750.0
111410,"1, RUE DE CONSTANTINOPLE",232314.0,4887910.0
111411,"96, BOULEVARD HAUSSMANN",232271.0,4887430.0
111412,"5, RUE ROYALE",232247.0,4886740.0
111413,"33, AVENUE GEORGE V",230108.0,4886910.0
111414,"21, RUE JEAN GOUJON",230619.0,4886580.0
111415,AVENUE DES CHAMPS ELYSEE,231607.0,4886710.0
111416,PLACE DU GENERAL BROCARD,230522.0,4887800.0
111417,"13, BOULEVARD DE COURCEL",231530.0,4888120.0
111418,PLACE DE L ALMA,230214.0,4886420.0
111419,"68, RUE DE MONCEAU",231429.0,4887940.0
111420,"36, AVENUE HOCHE",229948.0,4887560.0
111421,"37, AVENUE DE FRIEDLAND",229955.0,4887420.0
111422,"31, BOULEVARD DES BATIGN",232335.0,4888260.0
111423,PLACE DE LA CONCORDE,232190.0,4886660.0
111424,PLACE DE LA CONCORDE,232029.0,4886440.0
111425,"14, RUE ROYALE",232324.0,4886840.0
111426,"01, RUE CHATEAUBRIAND",230274.0,4887300.0
111427,"24, RUE DE NAPLES",231821.0,4887950.0
111428,"FACE 38, BOULEVARD DE CO",231027.0,4888060.0
111429,PLACE CHARLES DE GAULLE,229423.0,4887350.0
111430,PLACE DE LA CONCORDE,231989.0,4886590.0
111431,"22, AVENUE DE WAGRAM",229683.0,4887630.0
111432,"116, AVENUE DES CHAMPS E",230071.0,4887190.0
111433,AVENUE DE MARIGNY,231384.0,4886780.0
111434,RUE DE LA PEPINIERE,232377.0,4887520.0
111435,"21, AVENUE MONTAIGNE",230398.0,4886580.0
111436,"28, RUE BAYARD",230764.0,4886770.0
111437,"97, RUE LA BOETIE",230728.0,4887140.0
111438,"/, PLACE DE LA CONCORDE",232190.0,4886660.0
111439,"5, RUE DE MONCEAU",230590.0,4887490.0
111440,"85, BOULEVARD HAUSSMANN",232128.0,4887450.0
111441,"6, AVENUE DE FRIEDLAND",230470.0,4887480.0
111442,"59, RUE DE ROME",232177.0,4887950.0
111443,"61, BOULEVARD DES BATIGN",231757.0,4888140.0
111444,"23, AVENUE DES CHAMPS EL",230817.0,4886960.0
111445,"07, BOULEVARD MALESHERBE",232286.0,4887060.0
111446,PLACE DE L EUROPE,232314.0,4887910.0
111447,ROND POINT CHAMPS ELYSEE,230971.0,4886910.0
111448,"2, RUE BOISSY D ANGLAS",232059.0,4886700.0
111449,"226, RUE DU FAUBOURG SAI",230313.0,4887590.0
111450,PLACE DE LA CONCORDE,232143.0,4886380.0
111451,"165, BOULEVARD HAUSSMANN",230861.0,4887500.0
111452,AVENUE DES CHAMPS ELYSEE,231384.0,4886780.0
111453,AVENUE MARCEAU,229945.0,4886670.0
111454,AVENUE DES CHAMPS ELYSEE,231008.0,4886900.0
111455,"35, AVENUE DES CHAMPS EL",230662.0,4887010.0
111456,"60, RUE PIERRE CHARRON",230335.0,4886950.0
111457,"58, AVENUE HOCHE",229736.0,4887480.0
111458,"53, AVENUE DES CHAMPS EL",230531.0,4887050.0
111459,"1, BOULEVARD MALESHERBES",232342.0,4886980.0
111460,"61, RUE DE COURCELLES",230663.0,4887740.0
111461,"131, RUE DE ROME",231712.0,4888540.0
111462,AVENUE GENERAL EISENHOWE,231159.0,4886720.0
111463,"21, RUE ROYALE",232324.0,4886840.0
111464,"21, AVENUE DE FRIEDLAND",230218.0,4887450.0
111465,"4, PLACE DE LA CONCORDE",232190.0,4886660.0
111466,"35, AVENUE DE FRIEDLAND",229955.0,4887420.0
111467,"66, BOULEVARD MALESHERBE",231582.0,4887810.0
111468,"46, RUE DU FAUBOURG SAIN",232030.0,4886920.0
111469,PONT DE LA CONCORDE,232014.0,4886420.0
111470,AVENUE DES CHAMPS ELYSEE,231384.0,4886780.0
111471,"61, RUE DE MONCEAU",231233.0,4887850.0
111472,AVENUE FRANKLIN D ROOSEV,231017.0,4886770.0
111473,PLACE DE LA CONCORDE,232190.0,4886660.0
111474,PLACE DE LA MADELEINE,232422.0,4887080.0
111475,PLACE CLEMENCEAU,231384.0,4886780.0
111476,"4, PLACE DE LA CONCORDE",232190.0,4886660.0
111477,"23BIS, RUE DE VIENNE",232257.0,4887810.0
111478,"24, AVENUE DE LA PORTE D",230252.0,4889110.0
111479,PLACE DE LA CONCORDE,232029.0,4886440.0
111480,PLACE CHARLES DE GAULLE,229579.0,4887350.0
111481,"150, AVENUE DES CHAMPS E",229709.0,4887310.0
111482,PONT DES INVALIDES,231035.0,4886400.0
111483,"4, PLACE DE LA CONCORDE",232190.0,4886660.0
111484,"2, PLACE DE LA CONCORDE",232190.0,4886660.0
111485,"19, AVENUE DE FRIEDLAND",230218.0,4887450.0
111486,PLACE DE LA CONCORDE,231989.0,4886590.0
111487,"2, RUE DE PONTHIEU",231195.0,4886990.0
111488,PONT ALEXANDRE III,231363.0,4886470.0
111489,"31, AVENUE GEORGE V",230109.0,4886880.0
111490,PLACE DE LA MADELEINE,232342.0,4886980.0
111491,"63, AVENUE DES CHAMPS EL",230531.0,4887050.0
111492,"24, RUE ROYALE",232391.0,4886930.0
111493,"32, AVENUE GEORGE V",230109.0,4886890.0
111494,"21BIS, RUE LORD BYRON",229834.0,4887380.0
111495,PLACE DE LA CONCORDE,232190.0,4886660.0
111496,PLACE CHARLES DE GAULLE,229579.0,4887350.0
111497,"07, RUE SAINT FLORENTIN",232395.0,4886710.0
111498,"136, AVENUE DES CHAMPS E",229949.0,4887240.0
111499,"216, RUE DU FAUBOURG SAI",230313.0,4887590.0
111500,BOULEVARD HAUSSMANN,230914.0,4887500.0
111501,"70, RUE DE ROME",232133.0,4888050.0
111502,"34, COURS ALBERT 1ER",230500.0,4886480.0
111503,PLACE CHARLES DE GAULLE,229579.0,4887350.0
111504,AVENUE DES CHAMPS ELYSEE,231235.0,4886830.0
111505,"9, RUE CHAUVEAU LAGARDE",232310.0,4887150.0
111506,"32, AVENUE MARCEAU",229922.0,4886750.0
111507,AVENUE DES CHAMPS ELYSEE,231384.0,4886780.0
111508,"4, PLACE DE LA MADELEINE",232391.0,4886930.0
111509,"34, RUE DE SAINT PETERSB",232621.0,4888250.0
111510,PLACE CHARLES DE GAULLE,229541.0,4887430.0
111511,"113, BOULEVARD MALESHERB",231342.0,4888010.0
111512,ROND POINT CHAMPS ELYSEE,231008.0,4886900.0
111513,"102, AVENUE DU PRESIDENT",228124.0,4885300.0
111514,"26, RUE BEAUJON",229803.0,4887520.0
111515,"17, RUE D AMSTERDAM",232690.0,4887720.0
111516,AVENUE DE FRIEDLAND,229728.0,4887400.0
111517,"161, BOULEVARD HAUSSMANN",230914.0,4887500.0
111518,"17, AVENUE DE FRIEDLAND",230277.0,4887460.0
111519,AVENUE DE FRIEDLAND,229728.0,4887400.0
111520,"23, AVENUE DE FRIEDLAND",230178.0,4887450.0
111521,BOULEVARD DE COURCELLES,230309.0,4887910.0
111522,"104, AVENUE DE WAGRAM",229601.0,4887510.0
111523,AVENUE DES CHAMPS ELYSEE,231384.0,4886780.0
111524,"29, AVENUE DE FRIEDLAND",230119.0,4887440.0
111525,PLACE DE LA CONCORDE,232190.0,4886660.0
111526,"14, RUE BOISSY D ANGLAS",232184.0,4886880.0
111527,"52, RUE DE LISBONNE",230937.0,4887750.0
111528,"46, AVENUE GEORGE V",230090.0,4887100.0
111529,"21, PLACE DE LA MADELEIN",232441.0,4887110.0
111530,"10, AVENUE MATIGNON",231291.0,4887040.0
111531,COURS LA REINE,231363.0,4886470.0
111532,"33, AVENUE DE FRIEDLAND",229955.0,4887420.0
111533,"2, AVENUE HOCHE",230522.0,4887800.0
111534,COURS LA REINE,231485.0,4886480.0
111535,"01, AVENUE DELCASSE",231476.0,4887260.0
111536,"31, AVENUE MONTAIGNE",230511.0,4886640.0
111537,"01, AVENUE GEORGE V",230141.0,4886520.0
111538,"152, AVENUE DES CHAMPS E",229709.0,4887310.0
111539,AVENUE WINSTON CHURCHILL,231392.0,4886700.0
111540,"24, AVENUE DE WAGRAM",229693.0,4887640.0
111541,"80, BOULEVARD HAUSSMANN",232612.0,4887390.0
111542,"51, RUE DE ROME",232221.0,4887880.0
111543,"134, BOULEVARD HAUSSMANN",231436.0,4887520.0
111544,"17 BIS, RUE D AMSTERDAM",232690.0,4887750.0
111545,PLACE DE LA CONCORDE,232190.0,4886660.0
111546,"75, RUE DE PASSY",227685.0,4885800.0
111547,PLACE DE LA CONCORDE,232029.0,4886440.0
111548,"2, AVENUE DES CHAMPS ELY",231384.0,4886780.0
111549,QUAI SAINT EXUPERY,226340.0,4883600.0
111550,"2, AVENUE DES CHAMPS ELY",231989.0,4886590.0
111551,BOULEVARD HAUSSMANN,231281.0,4887520.0
111552,RUE TRONCHET,232704.0,4887380.0
111553,"117, RUE SAINT LAZARE",232565.0,4887550.0
111554,RUE PASQUIER,232365.0,4887340.0
111555,RUE LA BOETIE,230531.0,4887050.0
111556,AVENUE DE FRIEDLAND,230362.0,4887470.0
111557,COURS LA REINE,231798.0,4886490.0
111558,COURS LA REINE,231027.0,4886490.0
111559,"50, RUE DE PONTHIEU",230678.0,4887160.0
111560,"15, RUE D AMSTERDAM",232688.0,4887680.0
111561,RUE LA BOETIE,231151.0,4887310.0
111562,AVENUE DES CHAMPS ELYSEE,230253.0,4887140.0
111563,PLACE DE LA CONCORDE,232135.0,4886510.0
111564,"27, AVENUE MONTAIGNE",230511.0,4886640.0
111565,"25, AVENUE DES CHAMPS EL",230792.0,4886970.0
111566,"23, AVENUE HOCHE",230224.0,4887680.0
111567,"88, BOULEVARD MALESHERBE",231342.0,4888010.0
111568,AVENUE DE WAGRAM,229541.0,4887430.0
111569,RUE ROYALE,232324.0,4886840.0
111570,"31, BOULEVARD DES BATIGN",232335.0,4888260.0
111571,PONT DE LA CONCORDE,232014.0,4886420.0
111572,"33, RUE DARU",230355.0,4887890.0
111573,"235, RUE DU FAUBOURG SAI",229888.0,4887760.0
111574,"41, BOULEVARD DES BATIGN",232171.0,4888220.0
111575,"62, RUE PIERRE CHARRON",230355.0,4886960.0
111576,"02, AVENUE MONTAIGNE",230322.0,4886540.0
111577,"23, RUE TRONCHET",232617.0,4887240.0
111578,"11, AVENUE GEORGE V",230132.0,4886610.0
111579,"28, AVENUE FRANKLIN D RO",231002.0,4887230.0
111580,"40, VOIE GEORGES POMPIDO",231081.0,4886460.0
111581,"41 BIS, BOULEVARD DES BA",232171.0,4888220.0
111582,"46, AVENUE GEORGE V",230090.0,4887100.0
111583,"31, RUE D AMSTERDAM",232690.0,4887720.0
111584,"124, RUE LA BOETIE",230651.0,4887110.0
111585,RUE DE LISBONNE,230815.0,4887740.0
111586,"12, RUE DE SURENE",232135.0,4887070.0
111587,"44, AVENUE DES CHAMPS EL",230733.0,4886990.0
111588,PLACE DE LA CONCORDE,232005.0,4886450.0
111589,AVENUE DE WAGRAM,229702.0,4887650.0
111590,"95, BOULEVARD HAUSSMANN",231846.0,4887490.0
111591,BOULEVARD MALESHERBES,231429.0,4887940.0
111592,"54, AVENUE FOCH",228452.0,4887270.0
111593,"02, PLACE SAINT AUGUSTIN",232004.0,4887470.0
111594,"51, RUE DE ROME",232221.0,4887880.0
111595,RUE LA BOETIE,231586.0,4887390.0
111596,"71, AVENUE DES CHAMPS EL",230350.0,4887110.0
111597,"91, AVENUE DE WAGRAM",230069.0,4888160.0
111598,PLACE SAINT AUGUSTIN,232004.0,4887470.0
111599,"22, RUE DE PENTHIEVRE",231790.0,4887320.0
111600,"23, AVENUE GEORGE V",230123.0,4886760.0
111601,"/, AVENUE ALBERT DE MUN",229191.0,4886290.0
111602,AVENUE DES CHAMPS ELYSEE,230531.0,4887050.0
111603,"49, AVENUE DE FRIEDLAND",229728.0,4887400.0
111604,"10, RUE PASQUIER",232318.0,4887180.0
111605,AVENUE DES CHAMPS ELYSEE,231528.0,4886730.0
111606,AVENUE RAYMOND POINCARE,228452.0,4887270.0
111607,"14, AVENUE GEORGE V",230132.0,4886610.0
111608,PLACE DU CANADA,231030.0,4886460.0
111609,"47, BOULEVARD MALESHERBE",232004.0,4887470.0
111610,"106, RUE LA BOETIE",230833.0,4887190.0
111611,PLACE DE LA MADELEINE,232515.0,4887040.0
111612,"307, ROUTE DE SURESNES",226883.0,4886980.0
111613,AVENUE DES CHAMPS ELYSEE,231989.0,4886590.0
111614,BOULEVARD HAUSSMANN,231480.0,4887530.0
111615,ROND POINT CHAMPS ELYSEE,231008.0,4886900.0
111616,AVENUE DES CHAMPS ELYSEE,230531.0,4887050.0
111617,"4, PLACE DE LA CONCORDE",232190.0,4886660.0
111618,"67, BOULEVARD DE COURCEL",230240.0,4887900.0
111619,"1, AVENUE GABRIEL",231900.0,4886750.0
111620,PLACE DE LA CONCORDE,231989.0,4886590.0
111621,"40, AVENUE GEORGE V",230102.0,4887010.0
111622,"43, BOULEVARD DES BATIGN",232171.0,4888220.0
111623,"161, BOULEVARD HAUSSMANN",230914.0,4887500.0
111624,"132, BOULEVARD HAUSSMANN",231629.0,4887520.0
111625,AVENUE MONTAIGNE,231008.0,4886900.0
111626,VOIE GEORGES POMPIDOU,230738.0,4886470.0
111627,PLACE DE LA CONCORDE,232355.0,4886650.0
111628,ROND POINT CHAMPS ELYSEE,231094.0,4886940.0
111629,PLACE DE L ALMA,230179.0,4886470.0
111630,"17, AVENUE GEORGE V",230130.0,4886670.0
111631,ROND POINT CHAMPS ELYSEE,231008.0,4886900.0
111632,PLACE DE LA CONCORDE,232069.0,4886560.0
111633,PLACE DE LA CONCORDE,232190.0,4886660.0
111634,RUE MARBEUF,230190.0,4886720.0
111635,AVENUE DE FRIEDLAND,229882.0,4887410.0
111636,"132, RUE LA BOETIE",230531.0,4887050.0
111637,PLACE DE LA CONCORDE,231989.0,4886590.0
111638,"11, AVENUE GEORGE V",230132.0,4886610.0
111639,"12, AVENUE MONTAIGNE",230398.0,4886580.0
111640,AVENUE GEORGE V,230088.0,4887130.0
111641,"29, RUE LA BOETIE",231586.0,4887390.0
111642,"95, BOULEVARD HAUSSMANN",231846.0,4887490.0
111643,RUE DE PONTHIEU,230728.0,4887140.0
111644,AVENUE DES CHAMPS ELYSEE,230253.0,4887140.0
111645,"43, AVENUE HOCHE",229944.0,4887560.0
111646,PLACE CHARLES DE GAULLE,229547.0,4887330.0
111647,RUE DE TURIN,232472.0,4888090.0
111648,AVENUE DE LA GRANDE ARME,228721.0,4887630.0
111649,"51, AVENUE GEORGE V",230090.0,4887100.0
111650,ROND POINT CHAMPS ELYSEE,231008.0,4886900.0
111651,"4, PLACE DE LA CONCORDE",232190.0,4886660.0
111652,"46, AVENUE GEORGE V",230090.0,4887100.0
111653,"1, RUE DE PENTHIEVRE",231790.0,4887320.0
111654,PLACE DE LA CONCORDE,232190.0,4886660.0
111655,"78, RUE DE ROME",232109.0,4888090.0
111656,PLACE DU CANADA,231027.0,4886490.0
